User ID,Basic Salary
1147,10838
1148,32487
1149,32817
1150,23807
1151,43995
1152,22058
1153,31297
1154,12311
1155,13103
1156,26489
1157,39062
1158,37902
1159,29589
1160,39629
1161,14007
1162,31567
1163,24734
1164,24437
1165,14233
1166,28253
1167,34742
1168,31689
1169,19041
1170,43857
1171,44717
1172,29557
1173,20122
1174,26513
1175,14463
1176,26451
1177,43536
1178,10776
1179,17715
1180,27741
1181,34533
1182,40792
1183,48722
1184,49884
1185,47488
1186,45370
1187,44711
1188,43554
1189,41286
1190,17902
1191,13331
1192,49727
1193,49960
1194,34102
1195,15342
1196,32093
1197,17249
1198,48309
1199,46042
1200,15258
1201,31796
1202,18211
1203,14561
1204,44028
1205,12583
1206,28922
1207,48846
1208,11082
1209,25540
1210,20273
1211,12777
1212,49431
1213,14906
1214,15510
1215,11580
1216,10718
1217,22258
1218,24968
1219,27636
1220,25811
1221,37234
1222,42805
1223,11128
1224,23981
1225,10735
1226,48803
1227,39652
1228,38494
1229,24883
1230,32286
1231,17714
1232,17259
1233,14130
1234,29986
1235,34516
1236,21964
1237,20099
1238,39018
1239,18855
1240,15019
1241,43031
1242,48423
1243,31764
1244,45461
1245,19591
1246,26659
1247,25669
1248,47392
1249,31711
1250,42772
1251,28752
1252,40871
1253,19697
1254,18628
1255,48877
1256,48869
1257,-23479
1258,28585
1259,45908
1260,30291
1261,22423
1262,29281
1263,45810
1264,20581
1265,18490
1266,48425
1267,49186
1268,18921
1269,27933
1270,14827
1271,42346
1272,27191
1273,46242
1274,10633
1275,24275
1276,41584
1277,24186
1278,21003
1279,31267
1280,41264
1281,15528
1282,38426
1283,28572
1284,29222
1285,12441
1286,32498
1287,28684
1288,20631
1289,19021
1290,31491
1291,24910
1292,11537
1293,11151
1294,29947
1295,47266
1296,43630
1297,10744
1298,23221
1299,12684
1300,25089
1301,25290
1302,33763
1303,28961
1304,39354
1305,18629
1306,39419
1307,23829
1308,34386
1309,19105
1310,46143
1311,27162
1312,31940
1313,41472
1314,48571
1315,16450
1316,40999
1317,25187
1318,48080
1319,17412
1320,19033
1321,38164
1322,32334
1323,14475
1324,17696
1325,14426
1326,34416
1327,10557
1328,38019
1329,27290
1330,49951
1331,29355
1332,21970
1333,46984
1334,47837
1335,33767
1336,15052
1337,12891
1338,40744
1339,30536
1340,45150
1341,29592
1342,26543
1343,44773
1344,20855
1345,49290
1346,12478
1347,43670
1348,43263
1349,30069
1350,18766
1351,27030
1352,44755
1353,37146
1354,22261
1355,27125
1356,39531
1357,15612
1358,38163
1359,44432
1360,43157
1361,49313
1362,31038
1363,21789
1364,23260
1365,37953
1366,44570
1367,15104
1368,38359
1369,10786
1370,11662
1371,10936
1372,15380
1373,38979
1374,28242
1375,16634
1376,27144
1377,44331
1378,28589
1379,20571
1380,19386
1381,34527
1382,23627
1383,41367
1384,34847
1385,12770
1386,37042
1387,41238
1388,17309
1389,34965
1390,35576
1391,22144
1392,31975
1393,34878
1394,34220
1395,48050
1396,37337
1397,42169
1398,37918
1399,18773
1400,49039
1401,18664
1402,42754
1403,42506
1404,32829
1405,37652
1406,26653
1407,13167
1408,25266
1409,47558
1410,40055
1411,33967
1412,40499
1413,43122
1414,19083
1415,31284
1416,47533
1417,11901
1418,10937
1419,42844
1420,45569
1421,10584
1422,14126
1423,21303
1424,15716
1425,44482
1426,15704
1427,49240
1428,44404
1429,20014
1430,12247
1431,40016
1432,19149
1433,27094
1434,46896
1435,10578
1436,28545
1437,28433
1438,13350
1439,46594
1440,18066
1441,22376
1442,27201
1443,39656
1444,35133
1445,37843
1446,11045
1447,21776
1448,23876
1449,12280
1450,15144
1451,41703
1452,38973
1453,22426
1454,18839
1455,14159
1456,14361
1457,30720
1458,45814
1459,30610
1460,28088
1461,48570
1462,13196
1463,38991
1464,14379
1465,37114
1466,19185
1467,31254
1468,24346
1469,41461
1470,26712
1471,38367
1472,35320
1473,36297
1474,14278
1475,11575
1476,11130
1477,27419
1478,15865
1479,34744
1480,15237
1481,15773
1482,21350
1483,38807
1484,21648
1485,45257
1486,37724
1487,17229
1488,49616
1489,49548
1490,34146
1491,12579
1492,45730
1493,36162
1494,22902
1495,46467
1496,44332
1497,41470
1498,43170
1499,46142
1500,12180
1501,25527
1502,47484
1503,25719
1504,44608
1505,28515
1506,25408
1507,41903
1508,13058
1509,39761
1510,42720
1511,42159
1512,19186
1513,10576
1514,34459
1515,30595
1516,46118
1517,32512
1518,14800
1519,42486
1520,47993
1521,31950
1522,40201
1523,37703
1524,35300
1525,38671
1526,34462
1527,14306
1528,36181
1529,16570
1530,14500
1531,42599
1532,15411
1533,11414
1534,38700
1535,25139
1536,27150
1537,41054
1538,10772
1539,36590
1540,32919
1541,37455
1542,11767
1543,28179
1544,10976
1545,49553
1546,36666
1547,10547
1548,20970
1549,33920
1550,45819
1551,32004
1552,12790
1553,19937
1554,20408
1555,20350
1556,26481
1557,47830
1558,43561
1559,14041
1560,45472
1561,19684
1562,41287
1563,29946
1564,25295
1565,44230
1566,38650
1567,17951
1568,24231
1569,12922
1570,47252
1571,15729
1572,40086
1573,23030
1574,33470
1575,25501
1576,40660
1577,15956
1578,37029
1579,49556
1580,13331
1581,24816
1582,15190
1583,46755
1584,11311
1585,10304
1586,31640
1587,40138
1588,22665
1589,20337
1590,30582
1591,41622
1592,44097
1593,36088
1594,23665
1595,22903
1596,23293
1597,20229
1598,19111
1599,36488
1600,26501
1601,17049
1602,25018
1603,36718
1604,48659
1605,16218
1606,36306
1607,25297
1608,25244
1609,44668
1610,14096
1611,43977
1612,43182
1613,49426
1614,17805
1615,11191
1616,21496
1617,31325
1618,38642
1619,23116
1620,21412
1621,14093
1622,23426
1623,35893
1624,21497
1625,12973
1626,42886
1627,21319
1628,18084
1629,35373
1630,35913
1631,24118
1632,49150
1633,33270
1634,18580
1635,46034
1636,11130
1637,45116
1638,14953
1639,10964
1640,28855
1641,30583
1642,33787
1643,27320
1644,33114
1645,34361
1646,16919
1647,21063
1648,16323
1649,13261
1650,27932
1651,33867
1652,49399
1653,49139
1654,23303
1655,24091
1656,36923
1657,35730
1658,43139
1659,30316
1660,47246
1661,11989
1662,17310
1663,36589
1664,19748
1665,23258
1666,32906
1667,16526
1668,31440
1669,18827
1670,40261
1671,11581
1672,36746
1673,38001
1674,28212
1675,40790
1676,48421
1677,39329
1678,25012
1679,42454
1680,18228
1681,49008
1682,48602
1683,12493
1684,39129
1685,37616
1686,31092
1687,30122
1688,41087
1689,44620
1690,23868
1691,12139
1692,10386
1693,34655
1694,36282
1695,31276
1696,33336
1697,11131
1698,17259
1699,40330
1700,29205
1701,43626
1702,30660
1703,13442
1704,13933
1705,23972
1706,20474
1707,47897
1708,37963
1709,47931
1710,20781
1711,23253
1712,36984
1713,30904
1714,17034
1715,16771
1716,21516
1717,39838
1718,30535
1719,40109
1720,33303
1721,37820
1722,12955
1723,12822
1724,19242
1725,30147
1726,12545
1727,49267
1728,47529
1729,38550
1730,25999
1731,25645
1732,39404
1733,43129
1734,43775
1735,12800
1736,28266
1737,38406
1738,26745
1739,34475
1740,48647
1741,15882
1742,48550
1743,29498
1744,38361
1745,34564
1746,12412
1747,16701
1748,11124
1749,12833
1750,11633
1751,15049
1752,10301
1753,21473
1754,49683
1755,19877
1756,37986
1757,19108
1758,48960
1759,21256
1760,31166
1761,39296
1762,45470
1763,10901
1764,20123
1765,33677
1766,42346
1767,29639
1768,33337
1769,14170
1770,45346
1771,46599
1772,23473
1773,14090
1774,35496
1775,35604
1776,33165
1777,39812
1778,23636
1779,45684
1780,48274
1781,48517
1782,24196
1783,26027
1784,27945
1785,18152
1786,42204
1787,29524
1788,39229
1789,26142
1790,32052
1791,37187
1792,40383
1793,20069
1794,39857
1795,43119
1796,28261
1797,49759
1798,22679
1799,20479
1800,48244
1801,38812
1802,41592
1803,23826
1804,45323
1805,16280
1806,16815
1807,11321
1808,46801
1809,19445
1810,31638
1811,11817
1812,28043
1813,11052
1814,43786
1815,47097
1816,24695
1817,43895
1818,11522
1819,15846
1820,41097
1821,11536
1822,37793
1823,15536
1824,28811
1825,10793
1826,33741
1827,48768
1828,41497
1829,31555
1830,21768
1831,37162
1832,31065
1833,11534
1834,41482
1835,14504
1836,47985
1837,26546
1838,20709
1839,28513
1840,24622
1841,43893
1842,22674
1843,11270
1844,30603
1845,47655
1846,27550
1847,31955
1848,28994
1849,23565
1850,21619
1851,30869
1852,30457
1853,21124
1854,17789
1855,16423
1856,42198
1857,34228
1858,43583
1859,27637
1860,37539
1861,12012
1862,36159
1863,34036
1864,41072
1865,40483
1866,15801
1867,49216
1868,21950
1869,24301
1870,26900
1871,36802
1872,30153
1873,43631
1874,18511
1875,36385
1876,24073
1877,23950
1878,38220
1879,23086
1880,34543
1881,47214
1882,32160
1883,34876
1884,31729
1885,47935
1886,25811
1887,36570
1888,21722
1889,20023
1890,12777
1891,11808
1892,18049
1893,38099
1894,35695
1895,29323
1896,49773
1897,23130
1898,19841
1899,46025
1900,42189
1901,42105
1902,47680
1903,43597
1904,17727
1905,21152
1906,17488
1907,32553
1908,45189
1909,23268
1910,39259
1911,19066
1912,35789
1913,18704
1914,41099
1915,39087
1916,31808
1917,15492
1918,26270
1919,28495
1920,41169
1921,31536
1922,19126
1923,17936
1924,22585
1925,12503
1926,28695
1927,42186
1928,43600
1929,48398
1930,43982
1931,16105
1932,19041
1933,48413
1934,28965
1935,17850
1936,23167
1937,21182
1938,29995
1939,45802
1940,27577
1941,15239
1942,37847
1943,42039
1944,12576
1945,39311
1946,18886
1947,34240
1948,32378
1949,25041
1950,25265
1951,40705
1952,36477
1953,19246
1954,34280
1955,10387
1956,21812
1957,19536
1958,17509
1959,20409
1960,48635
1961,43057
1962,30177
1963,20696
1964,15968
1965,45062
1966,21879
1967,21257
1968,41688
1969,14695
1970,35869
1971,17971
1972,20293
1973,15716
1974,31796
1975,32138
1976,12671
1977,47028
1978,39131
1979,28391
1980,34843
1981,25759
1982,43699
1983,39244
1984,22970
1985,13653
1986,33486
1987,18705
1988,27695
1989,46380
1990,18432
1991,11473
1992,16081
1993,48854
1994,14405
1995,20692
1996,21623
1997,11694
1998,15934
1999,48107
2000,38232
