User ID,Basic Salary
583,42403
584,49025
585,16463
586,38968
587,12572
588,33237
589,16832
590,39384
591,49595
592,34272
593,32190
594,19608
595,24231
596,22857
597,12039
598,15948
599,43991
600,42435
601,34745
602,28747
603,20194
604,35915
605,29916
606,46135
607,33678
608,25217
609,26158
610,28964
611,32403
612,32233
613,10220
614,40251
615,36274
616,45914
617,25629
618,42980
619,
620,34636
621,35864
622,13879
623,41135
624,26882
625,20916
626,14872
627,16590
628,40765
629,20214
630,43192
631,40108
632,20765
633,25446
634,49173
635,28949
636,42982
637,22828
638,28344
639,39537
640,16298
641,43322
642,26766
643,17606
644,49416
645,49866
646,11773
647,38012
648,15838
649,24167
650,23425
651,24198
652,19384
653,21883
654,40425
655,13288
656,21106
657,38276
658,34596
659,34883
660,44934
661,35484
662,26027
663,38570
664,42334
665,36776
666,13710
667,29100
668,32282
669,33401
670,23727
671,22128
672,23462
673,23166
674,40968
675,48522
676,31178
677,22163
678,29001
679,26724
680,42126
681,44682
682,44098
683,13273
684,44177
685,29689
686,37080
687,28258
688,39256
689,11996
690,23262
691,24412
692,38928
693,24808
694,41795
695,46567
696,34003
697,23166
698,46472
699,47010
700,21517
701,11409
702,41670
703,16031
704,38102
705,47852
706,31215
707,11685
708,45224
709,10808
710,49200
711,44976
712,37527
713,11223
714,24559
715,29337
716,32089
717,28503
718,35727
719,20461
720,46963
721,34492
722,44979
723,20550
724,10092
725,16104
726,28249
727,24668
728,17940
729,45055
730,49043
731,18638
732,18117
733,14337
734,31024
735,47859
736,15263
737,33398
738,18611
739,23036
740,11277
741,24819
742,13051
743,43556
744,44576
745,39799
746,30844
747,21860
748,12362
749,25689
750,43256
751,48063
752,12499
753,13924
754,36381
755,33095
756,14045
757,13682
758,
759,20237
760,18472
761,26139
762,46819
763,47137
764,42920
765,46017
766,27037
767,47865
768,27879
769,27362
770,47814
771,24275
772,24892
773,36373
774,19287
775,42352
776,47382
777,47899
778,45136
779,32365
780,41717
781,14499
782,46977
783,39621
784,49045
785,19174
786,46518
787,11379
788,48824
789,15827
790,36430
791,38078
792,48413
793,28418
794,18668
795,12430
796,39534
797,37227
798,22357
799,16751
800,21807
801,42883
802,43397
803,11459
804,17232
805,31107
806,13071
807,12199
808,34297
809,41230
810,37762
811,32477
812,30500
813,49094
814,40537
815,22622
816,31387
817,11247
818,40561
819,25601
820,23320
821,26092
822,33685
823,18865
824,34542
825,37992
826,29834
827,25968
828,40747
829,27781
830,30928
831,41136
832,18090
833,43471
834,14261
835,43746
836,33794
837,40635
838,20028
839,47671
840,41119
841,31074
842,23685
843,38636
844,49564
845,19383
846,41607
847,20151
848,33935
849,31199
850,37920
851,10707
852,12671
853,30921
854,36188
855,10208
856,21329
857,35537
858,47802
859,17642
860,36170
861,28853
862,43492
863,41280
864,28159
865,34125
866,15894
867,43860
868,21129
869,46929
870,19471
871,12427
872,21231
873,33266
874,11909
875,18620
876,26528
877,39643
878,49541
879,39131
880,10948
881,25721
882,26349
883,32152
884,12301
885,16339
886,33130
887,37820
888,13298
889,29026
890,28052
891,49252
892,46960
893,38043
894,18404
895,24336
896,48033
897,26714
898,39290
899,16833
900,31569
901,36749
902,20744
903,30666
904,22136
905,37881
906,23676
907,13716
908,41657
909,44673
910,39396
911,20050
912,42982
913,25504
914,38919
915,33694
916,14745
917,10130
918,25847
919,48805
920,13318
921,13778
922,13341
923,12286
924,33252
925,20369
926,33311
927,26588
928,23639
929,45911
930,32911
931,28175
932,19016
933,12828
934,16029
935,37673
936,21738
937,28036
938,14658
939,40081
940,10071
941,48642
942,24996
943,27566
944,39322
945,43760
946,15121
947,11488
948,45402
949,40950
950,28509
951,28462
952,46719
953,31041
954,12883
955,24839
956,49872
957,28175
958,37223
959,48232
960,18829
961,34939
962,27830
963,10058
964,10556
965,12267
966,25077
967,17928
968,11566
969,31449
970,21529
971,46237
972,31937
973,30274
974,48202
975,49882
976,20173
977,27685
978,17193
979,33694
980,19061
981,44470
982,32582
983,21435
984,42312
985,41449
986,14238
987,10078
988,24157
989,28519
990,23017
991,45739
992,41297
993,42768
994,35498
995,36380
996,27881
997,10416
998,45288
999,48743
1000,11626
1001,19236
1002,35771
1003,44858
1004,43772
1005,10493
1006,33607
1007,21277
1008,36394
1009,29134
1010,35125
1011,31689
1012,25570
1013,38293
1014,19923
1015,43875
1016,15601
1017,25845
1018,49911
1019,17635
1020,20460
1021,15780
1022,37830
1023,13890
1024,21222
1025,34993
1026,17772
1027,24082
1028,11257
1029,34563
1030,34506
1031,32531
1032,23226
1033,34921
1034,11954
1035,49285
1036,34015
1037,13922
1038,22944
1039,43110
1040,21707
1041,19355
1042,48571
1043,48580
1044,47571
1045,14171
1046,13028
1047,14962
1048,46816
1049,31043
1050,20428
1051,34803
1052,34549
1053,31362
1054,32419
1055,29651
1056,32084
1057,22002
1058,17684
1059,32154
1060,43213
1061,30231
1062,47370
1063,38321
1064,25074
1065,34023
1066,28059
1067,45346
1068,22696
1069,19394
1070,43178
1071,38860
1072,17276
1073,46756
1074,27005
1075,24777
1076,13397
1077,16439
1078,43820
1079,13425
1080,34117
1081,22983
1082,11738
1083,45633
1084,27102
1085,17135
1086,36557
1087,20046
1088,29597
1089,35471
1090,21733
1091,12573
1092,39087
1093,47893
1094,34846
1095,14761
1096,29659
1097,11175
1098,30864
1099,13266
1100,19870
1101,23692
1102,38592
1103,10283
1104,16746
1105,47621
1106,16088
1107,12512
1108,15082
1109,18827
1110,26369
1111,19790
1112,45246
1113,23714
1114,32645
1115,20735
1116,25587
1117,36003
1118,23459
1119,35408
1120,30126
1121,45735
1122,47372
1123,37410
1124,20354
1125,42068
1126,33570
1127,10884
1128,48668
1129,21696
1130,34592
1131,40349
1132,13979
1133,16853
1134,25181
1135,13894
1136,42490
1137,33677
1138,46639
1139,46129
1140,33421
1141,43254
1142,26089
1143,12813
1144,13882
1145,15468
1146,46287
1147,13304
1148,22993
1149,47913
1150,13460
1151,37052
1152,26832
1153,21203
1154,34872
1155,27228
1156,46262
1157,26076
1158,11278
1159,43727
1160,12169
1161,10520
1162,14011
1163,36809
1164,28218
1165,20310
1166,32221
1167,22952
1168,25457
1169,24259
1170,42064
1171,32383
1172,10260
1173,46157
1174,23368
1175,20658
1176,19547
1177,24774
1178,45538
1179,28398
1180,11691
1181,33020
1182,45645
1183,19140
1184,37901
1185,33533
1186,41659
1187,42220
1188,33073
1189,46525
1190,26611
1191,34968
1192,20212
1193,45265
1194,27041
1195,37290
1196,42408
1197,28493
1198,13906
1199,26269
1200,47187
1201,10836
1202,26933
1203,41416
1204,29527
1205,26331
1206,27180
1207,49863
1208,29853
1209,48741
1210,10728
1211,49086
1212,36137
1213,10145
1214,16844
1215,19347
1216,47107
1217,11571
1218,46487
1219,17468
1220,19320
1221,49631
1222,23479
1223,21510
1224,11847
1225,23827
1226,11244
1227,32542
1228,19518
1229,20384
1230,28801
1231,46737
1232,46125
1233,30047
1234,24852
1235,44870
1236,27009
1237,33823
1238,20300
1239,31588
1240,27661
1241,26588
1242,22188
1243,21980
1244,28648
1245,49379
1246,41374
1247,42587
1248,27151
1249,31336
1250,49159
1251,35812
1252,46320
1253,15231
1254,24909
1255,42805
1256,36524
1257,39031
1258,49489
1259,20704
1260,28767
1261,46503
1262,11461
1263,24596
1264,42342
1265,39663
1266,12667
1267,36398
1268,41274
1269,21426
1270,48491
1271,42664
1272,22440
1273,49952
1274,49284
1275,22937
1276,40064
1277,18935
1278,14719
1279,49974
1280,26349
1281,21237
1282,38489
1283,11460
1284,43915
1285,31187
1286,49159
1287,10659
1288,45223
1289,29922
1290,35839
1291,23706
1292,33557
1293,46255
1294,43952
1295,33321
1296,28106
1297,21602
1298,16551
1299,26617
1300,37224
1301,14205
1302,29320
1303,23745
1304,19545
1305,31968
1306,46235
1307,45120
1308,12892
1309,42835
1310,31628
1311,35733
1312,41123
1313,14451
1314,47375
1315,30575
1316,35431
1317,20119
1318,16095
1319,23098
1320,45437
1321,44765
1322,27510
1323,46652
1324,32988
1325,10044
1326,11877
1327,46871
1328,15837
1329,39442
1330,38200
1331,45517
1332,33443
1333,12304
1334,17015
1335,38242
1336,33129
1337,49323
1338,19938
1339,12553
1340,27672
1341,20108
1342,20974
1343,29793
1344,40824
1345,20880
1346,49533
1347,44253
1348,26212
1349,46850
1350,35639
1351,25422
1352,47230
1353,29139
1354,49344
1355,43056
1356,31200
1357,17826
1358,43405
1359,42187
1360,10880
1361,37529
1362,49591
1363,48556
1364,11418
1365,42166
1366,48433
1367,35488
1368,21886
1369,38663
1370,34781
1371,12004
1372,47685
1373,24916
1374,33814
1375,15086
1376,38583
1377,13297
1378,26273
1379,34114
1380,49109
1381,40965
1382,30916
1383,26187
1384,14049
1385,31305
1386,12100
1387,12630
1388,45121
1389,35390
1390,12031
1391,23383
1392,19859
1393,14910
1394,45141
1395,48942
1396,49053
1397,10640
1398,26311
1399,49441
1400,32516
1401,13275
1402,30331
1403,44075
1404,24399
1405,37322
1406,11544
1407,20292
1408,45906
1409,49071
1410,42020
1411,49056
1412,36117
1413,20773
1414,36546
1415,47595
1416,16812
1417,42596
1418,45562
1419,37297
1420,40546
1421,25083
1422,44603
1423,14383
1424,28332
1425,47370
1426,32112
1427,10585
1428,34422
1429,41578
1430,19072
1431,24664
1432,13728
1433,30837
1434,25635
1435,31450
1436,26441
1437,24092
1438,20850
1439,13088
1440,31519
1441,32729
1442,12529
1443,13270
1444,23440
1445,35738
1446,40377
1447,45019
1448,19249
1449,13553
1450,40744
1451,35318
1452,35443
1453,45012
1454,26001
1455,32988
1456,24501
1457,11577
1458,26792
1459,18060
1460,19055
1461,39962
1462,40671
1463,21358
1464,14351
1465,40943
1466,22678
1467,43889
1468,40376
1469,20407
1470,33373
1471,38196
1472,47136
1473,25477
1474,26456
1475,41229
1476,16391
1477,35718
1478,32484
1479,40575
1480,17699
1481,14604
1482,28960
1483,22025
1484,10770
1485,11502
1486,20731
1487,11667
1488,10749
1489,14492
1490,15581
1491,15260
1492,41492
1493,37819
1494,40202
1495,35110
1496,16825
1497,41390
1498,45069
1499,49673
1500,29220
1501,47439
1502,26426
1503,22399
1504,18406
1505,39266
1506,10107
1507,28469
1508,45694
1509,16314
1510,12249
1511,27650
1512,26971
1513,16298
1514,37030
1515,36878
1516,25417
1517,45202
1518,10342
1519,28837
1520,15535
1521,49803
1522,45893
1523,27401
1524,19581
1525,15760
1526,13885
1527,49509
1528,12003
1529,41221
1530,40011
1531,29628
1532,25063
1533,49923
1534,21341
1535,30903
1536,36310
1537,25414
1538,38413
1539,41687
1540,30865
1541,32732
1542,19869
1543,10666
1544,23340
1545,21382
1546,11705
1547,37762
1548,39855
1549,24220
1550,36503
1551,46039
1552,30309
1553,36687
1554,49551
1555,24000
1556,18122
1557,45829
1558,31128
1559,48445
1560,13455
1561,37214
1562,41209
1563,12042
1564,22378
1565,18301
1566,28281
1567,47010
1568,34143
1569,26692
1570,17571
1571,31275
1572,33031
1573,40847
1574,45225
1575,40168
1576,15429
1577,38260
1578,12252
1579,20061
1580,29774
1581,38580
1582,42469
1583,27129
1584,43835
1585,36954
1586,44355
1587,35946
1588,11903
1589,17578
1590,41484
1591,49388
1592,48073
1593,23584
1594,26922
1595,25144
1596,28416
1597,38906
1598,14186
1599,23151
1600,34674
1601,17606
1602,36020
1603,26086
1604,15674
1605,32135
1606,35065
1607,41395
1608,22723
1609,20057
1610,36688
1611,41641
1612,40897
1613,46093
1614,20528
1615,24542
1616,25263
1617,22563
1618,10851
1619,23914
1620,34050
1621,35736
1622,46505
1623,35146
1624,16787
1625,19394
1626,47092
1627,28096
1628,22791
1629,41151
1630,37701
1631,15628
1632,22190
1633,48206
1634,24691
1635,46164
1636,49859
1637,39311
1638,43226
1639,39911
1640,26926
1641,26806
1642,33501
1643,10339
1644,37062
1645,26750
1646,24878
1647,24412
1648,32721
1649,36413
1650,37707
1651,41954
1652,28473
1653,21072
1654,44045
1655,20057
1656,37936
1657,38281
1658,27134
1659,41087
1660,23355
1661,22346
1662,37712
1663,16284
1664,30113
1665,40724
1666,12191
1667,39671
1668,36052
1669,47517
1670,22199
1671,27883
1672,26766
1673,44549
1674,14514
1675,24659
1676,48926
1677,49775
1678,17986
1679,29356
1680,19013
1681,41465
1682,43383
1683,44809
1684,25204
1685,48355
1686,42421
1687,30306
1688,10290
1689,26746
1690,13218
1691,39388
1692,48611
1693,37338
1694,35084
1695,44537
1696,22186
1697,18172
1698,16029
1699,16048
1700,39341
1701,10922
1702,35231
1703,47462
1704,10832
1705,28486
1706,25331
1707,17367
1708,21408
1709,40857
1710,48880
1711,43486
1712,34324
1713,39198
1714,14713
1715,30031
1716,28281
1717,27390
1718,11675
1719,33693
1720,39195
1721,29935
1722,26624
1723,32263
1724,30213
1725,26138
1726,47555
1727,24781
1728,45814
1729,28363
1730,11117
1731,47134
1732,25357
1733,24968
1734,25105
1735,27048
1736,18932
1737,18623
1738,49635
1739,45383
1740,22064
1741,23697
1742,45340
1743,27392
1744,34557
1745,26035
1746,43073
1747,45202
1748,11654
1749,40720
1750,22179
1751,49514
1752,35439
1753,26134
1754,23962
1755,24544
1756,29955
1757,24642
1758,46018
1759,38620
1760,25288
1761,44362
1762,24946
1763,46840
1764,20064
1765,19957
1766,43527
1767,29211
1768,10588
1769,37775
1770,15414
1771,39702
1772,11898
1773,44967
1774,24925
1775,13778
1776,20539
1777,31958
1778,20654
1779,38939
1780,40393
1781,37825
1782,30494
1783,16451
1784,42167
1785,20615
1786,19007
1787,46280
1788,42670
1789,29733
1790,21736
1791,28023
1792,14838
1793,32661
1794,25688
1795,27881
1796,31527
1797,35679
1798,40678
1799,20616
1800,22452
1801,45574
1802,27685
1803,41264
1804,22999
1805,31656
1806,20737
1807,38171
1808,27777
1809,27967
1810,40526
1811,31452
1812,20335
1813,39095
1814,26347
1815,27214
1816,18968
1817,40595
1818,16048
1819,45242
1820,16713
1821,40030
1822,34635
1823,38051
1824,38234
1825,30566
1826,17562
1827,39470
1828,44083
1829,44476
1830,14736
1831,10806
1832,36416
1833,47457
1834,14153
1835,42843
1836,28220
1837,14584
1838,38923
1839,42527
1840,27643
1841,28954
1842,25991
1843,14926
1844,40811
1845,10909
1846,24531
1847,28356
1848,19301
1849,16837
1850,19058
1851,17130
1852,19569
1853,45729
1854,49602
1855,28187
1856,20402
1857,32257
1858,48072
1859,32221
1860,36908
1861,10679
1862,30800
1863,30956
1864,14362
1865,43033
1866,32424
1867,20773
1868,39363
1869,44873
1870,44701
1871,26800
1872,35984
1873,41649
1874,11546
1875,30326
1876,46850
1877,49383
1878,38908
1879,25021
1880,44326
1881,20064
1882,47686
1883,28489
1884,26999
1885,19127
1886,24637
1887,19828
1888,31945
1889,45343
1890,35545
1891,17613
1892,36281
1893,37204
1894,43024
1895,29731
1896,36754
1897,44948
1898,32922
1899,32979
1900,28754
1901,19964
1902,16367
1903,22799
1904,18251
1905,25178
1906,26389
1907,46396
1908,33392
1909,23236
1910,35933
1911,40029
1912,19661
1913,36407
1914,20480
1915,42967
1916,32602
1917,38162
1918,16873
1919,48962
1920,16422
1921,27999
1922,49171
1923,44187
1924,20534
1925,15508
1926,41563
1927,21674
1928,32937
1929,12378
1930,19795
1931,12442
1932,16066
1933,21166
1934,29175
1935,20069
1936,46413
1937,48545
1938,15948
1939,24198
1940,42109
1941,43426
1942,41766
1943,35422
1944,49727
1945,15603
1946,12888
1947,19273
1948,15433
1949,28810
1950,19416
1951,45650
1952,34052
1953,41405
1954,36896
1955,27747
1956,36633
1957,47290
1958,33655
1959,29137
1960,37695
1961,46669
1962,29993
1963,48305
1964,28355
1965,48241
1966,11344
1967,12704
1968,43655
1969,33790
1970,21599
1971,38009
1972,48532
1973,41545
1974,43953
1975,35538
1976,21280
1977,31112
1978,24612
1979,38258
1980,39282
1981,25938
1982,19210
1983,41238
1984,33749
1985,20308
1986,38873
1987,25387
1988,29122
1989,15633
1990,45705
1991,14999
1992,17537
1993,47312
1994,40554
1995,19048
1996,44705
1997,30183
1998,45303
1999,30024
2000,41105
