User ID,Basic Salary
218,30233
219,37223
220,33128
221,32267
222,15536
223,29175
224,45135
225,13668
226,32781
227,29158
228,49426
229,35586
230,48236
231,30508
232,17030
233,31912
234,22250
235,16442
236,16113
237,31076
238,40152
239,18347
240,37542
241,25177
242,18451
243,47350
244,39235
245,26729
246,15923
247,21510
248,22280
249,45342
250,37187
251,13678
252,19803
253,17089
254,22399
255,49252
256,18800
257,42556
258,29252
259,21812
260,43080
261,39157
262,25776
263,11766
264,38268
265,25224
266,21601
267,39349
268,32738
269,41417
270,20531
271,45678
272,13767
273,39485
274,33190
275,13987
276,34207
277,13632
278,26069
279,45623
280,45343
281,42593
282,15799
283,29542
284,27914
285,14906
286,36584
287,26663
288,11581
289,47519
290,36974
291,13417
292,49375
293,33885
294,13235
295,45978
296,46221
297,38499
298,12315
299,22084
300,39260
301,35146
302,22063
303,40183
304,13169
305,49845
306,45649
307,18319
308,30990
309,19352
310,41617
311,39353
312,29344
313,41423
314,25503
315,25643
316,25048
317,12531
318,33894
319,11987
320,10554
321,37598
322,11333
323,26878
324,49252
325,45138
326,38588
327,35950
328,44461
329,32439
330,26159
331,37901
332,23708
333,33437
334,46807
335,11723
336,49352
337,23326
338,44479
339,49604
340,36960
341,37351
342,32917
343,27347
344,24878
345,35635
346,28869
347,21811
348,35288
349,22218
350,40437
351,22941
352,34918
353,30903
354,22417
355,27171
356,19247
357,34254
358,40767
359,15086
360,42929
361,45394
362,37449
363,31079
364,30081
365,13795
366,40843
367,28276
368,41679
369,31338
370,31243
371,20576
372,16066
373,37914
374,21804
375,36781
376,19168
377,26419
378,14161
379,21966
380,21509
381,40296
382,26010
383,40151
384,10833
385,40746
386,43252
387,47706
388,49986
389,44402
390,41403
391,30101
392,46733
393,19344
394,19919
395,30542
396,14113
397,33351
398,23597
399,42641
400,28212
401,16175
402,31719
403,24090
404,31891
405,13222
406,20435
407,44393
408,17524
409,12419
410,23048
411,47536
412,23768
413,29542
414,19754
415,30804
416,31333
417,12176
418,15925
419,39857
420,41088
421,32915
422,40226
423,13761
424,22693
425,31987
426,47238
427,31224
428,24929
429,11546
430,29407
431,13278
432,31110
433,39352
434,38870
435,45004
436,39761
437,24743
438,39632
439,23691
440,30549
441,42963
442,22910
443,19364
444,15750
445,30447
446,48200
447,37946
448,26763
449,39397
450,21749
451,19672
452,33110
453,28668
454,38002
455,39201
456,33637
457,10954
458,43597
459,25907
460,11146
461,37824
462,14722
463,39394
464,30677
465,14854
466,18990
467,35909
468,33021
469,46986
470,47739
471,11827
472,45901
473,48138
474,47820
475,25332
476,32424
477,28803
478,29858
479,20525
480,12505
481,27344
482,27857
483,39243
484,17273
485,44309
486,16805
487,38919
488,33551
489,47425
490,40141
491,40828
492,41492
493,25173
494,24576
495,26740
496,12423
497,36468
498,27837
499,16891
500,48005
501,26267
502,30428
503,37083
504,23824
505,38974
506,16063
507,39843
508,33041
509,27773
510,20025
511,26403
512,40995
513,17415
514,29594
515,44977
516,48538
517,37232
518,33165
519,40845
520,45913
521,18344
522,48521
523,37565
524,22354
525,46872
526,23253
527,42162
528,18418
529,31743
530,39377
531,25159
532,25052
533,21731
534,32071
535,12941
536,31096
537,10660
538,25633
539,43138
540,14733
541,47709
542,14221
543,24959
544,13911
545,24746
546,35365
547,33845
548,12879
549,10766
550,49155
551,33486
552,10378
553,37623
554,22119
555,24307
556,33015
557,21598
558,12827
559,47006
560,23426
561,36657
562,34508
563,15616
564,41754
565,35111
566,34497
567,16789
568,20106
569,11400
570,42378
571,12419
572,20434
573,35231
574,24191
575,46383
576,33685
577,18398
578,12913
579,44610
580,36437
581,33347
582,37702
583,20375
584,44808
585,32303
586,23477
587,47241
588,22080
589,27321
590,41770
591,35287
592,20994
593,29510
594,22031
595,23521
596,10285
597,40257
598,15328
599,44737
600,12500
601,32721
602,35901
603,18294
604,22968
605,18499
606,18120
607,28118
608,19463
609,42128
610,17385
611,35184
612,15917
613,48232
614,15399
615,25244
616,26048
617,44930
618,39554
619,19702
620,35969
621,33576
622,18243
623,36870
624,17345
625,48930
626,20533
627,25181
628,46539
629,15695
630,32235
631,42952
632,36985
633,30585
634,10642
635,47826
636,34009
637,15264
638,32201
639,43669
640,39435
641,16161
642,38396
643,40023
644,26272
645,46458
646,29744
647,23256
648,44140
649,23374
650,37988
651,43246
652,12329
653,42416
654,26256
655,19158
656,17971
657,33318
658,26354
659,31104
660,11166
661,11521
662,12985
663,39445
664,47221
665,25963
666,29834
667,43833
668,46578
669,18426
670,48753
671,26657
672,11178
673,17842
674,34638
675,41923
676,12420
677,11483
678,47742
679,29453
680,30966
681,12339
682,14140
683,45206
684,13945
685,25835
686,42199
687,49426
688,16163
689,27174
690,31936
691,32843
692,37289
693,21756
694,24282
695,20029
696,20953
697,15122
698,18829
699,49122
700,48903
701,49332
702,48387
703,39210
704,33228
705,39962
706,32977
707,45132
708,13538
709,20822
710,45815
711,47983
712,21929
713,16579
714,11167
715,46646
716,42172
717,13730
718,40728
719,24474
720,29889
721,24136
722,20625
723,42847
724,28016
725,35040
726,36978
727,32404
728,44884
729,38443
730,18964
731,24216
732,10271
733,30770
734,38909
735,29662
736,18610
737,26610
738,34815
739,42835
740,32642
741,37578
742,49554
743,22910
744,49620
745,19000
746,46535
747,19220
748,31501
749,37010
750,18061
751,17550
752,48200
753,27902
754,27241
755,24424
756,11551
757,26014
758,22037
759,21871
760,20885
761,13537
762,37984
763,47307
764,35729
765,15575
766,41882
767,45041
768,39265
769,11473
770,38641
771,49718
772,37818
773,12087
774,35877
775,35531
776,26785
777,37497
778,46924
779,36087
780,48380
781,41241
782,21153
783,19512
784,19328
785,19157
786,44176
787,13741
788,48032
789,27836
790,45829
791,38897
792,45484
793,43791
794,13684
795,36265
796,32107
797,28911
798,33080
799,35588
800,25599
801,21257
802,16588
803,48358
804,22227
805,30885
806,16360
807,16859
808,30225
809,13277
810,35157
811,42575
812,23383
813,33274
814,29615
815,33108
816,28011
817,49710
818,34563
819,14166
820,22428
821,29970
822,32717
823,28946
824,23207
825,39070
826,30581
827,43089
828,23223
829,15201
830,37632
831,29783
832,35927
833,26175
834,16380
835,29785
836,18047
837,30087
838,33054
839,22018
840,21555
841,31219
842,42180
843,11684
844,28333
845,14388
846,43452
847,26988
848,41264
849,16281
850,44727
851,25066
852,23464
853,23254
854,31094
855,32196
856,25225
857,33046
858,15049
859,19826
860,23611
861,40266
862,36074
863,28713
864,40394
865,16680
866,31439
867,36578
868,43549
869,26930
870,43212
871,16642
872,48196
873,39123
874,35481
875,48478
876,10414
877,32416
878,47092
879,12435
880,48323
881,18148
882,10243
883,14914
884,19603
885,41219
886,12968
887,11004
888,10623
889,49609
890,48432
891,45628
892,19209
893,31826
894,42437
895,32398
896,21068
897,25191
898,17280
899,22990
900,16190
901,44148
902,21531
903,20699
904,21693
905,43174
906,48152
907,38591
908,37043
909,37058
910,27146
911,13855
912,39156
913,44830
914,10080
915,23621
916,33318
917,42290
918,19170
919,32479
920,13666
921,23651
922,30217
923,49817
924,47608
925,25967
926,10036
927,33864
928,46605
929,37265
930,27513
931,11042
932,40784
933,20061
934,20515
935,21877
936,44913
937,33188
938,22021
939,21878
940,22762
941,10897
942,32031
943,37885
944,27349
945,26770
946,21193
947,42793
948,40913
949,23689
950,23036
951,18614
952,22245
953,37455
954,26709
955,42550
956,10807
957,13835
958,12853
959,13497
960,41658
961,46205
962,41125
963,35139
964,38270
965,18458
966,29221
967,35825
968,27386
969,47435
970,16319
971,19512
972,43386
973,40899
974,44130
975,30413
976,24077
977,27650
978,27279
979,33558
980,39872
981,46403
982,37731
983,48317
984,19529
985,33844
986,39624
987,30725
988,26533
989,21784
990,10710
991,16985
992,36737
993,12902
994,41077
995,23388
996,49994
997,16534
998,18572
999,28218
1000,27426
1001,17597
1002,43034
1003,23234
1004,23446
1005,46027
1006,41389
1007,27302
1008,15368
1009,48342
1010,34921
1011,39871
1012,17394
1013,37755
1014,34614
1015,32968
1016,20499
1017,47714
1018,23069
1019,33854
1020,25460
1021,36679
1022,35222
1023,16394
1024,12741
1025,24828
1026,15862
1027,34064
1028,26588
1029,40639
1030,15225
1031,40043
1032,20628
1033,37620
1034,27813
1035,49199
1036,32621
1037,38894
1038,16641
1039,23399
1040,12370
1041,19703
1042,14560
1043,18614
1044,36466
1045,35958
1046,40851
1047,46861
1048,46896
1049,37674
1050,28043
1051,35810
1052,35368
1053,29804
1054,12773
1055,38516
1056,30036
1057,36444
1058,46974
1059,19267
1060,24311
1061,16703
1062,13864
1063,30340
1064,44318
1065,22642
1066,40469
1067,41994
1068,34741
1069,11605
1070,18769
1071,31676
1072,47057
1073,20055
1074,34187
1075,16116
1076,35971
1077,22683
1078,37090
1079,40938
1080,27054
1081,27181
1082,14856
1083,35519
1084,49921
1085,41434
1086,31579
1087,19258
1088,42090
1089,32790
1090,19558
1091,34407
1092,25670
1093,34753
1094,14486
1095,45727
1096,18081
1097,29732
1098,44037
1099,38019
1100,34739
1101,16460
1102,21866
1103,35664
1104,36725
1105,47475
1106,26466
1107,21330
1108,16989
1109,32152
1110,17134
1111,21463
1112,15792
1113,14964
1114,41573
1115,47731
1116,38185
1117,30502
1118,33849
1119,18147
1120,13006
1121,10078
1122,29280
1123,18223
1124,46421
1125,43464
1126,18495
1127,40757
1128,12224
1129,22335
1130,25000
1131,25217
1132,18617
1133,24563
1134,34366
1135,35685
1136,19390
1137,28750
1138,15187
1139,26329
1140,33788
1141,35338
1142,11299
1143,22735
1144,31522
1145,24203
1146,16485
1147,47131
1148,17819
1149,35223
1150,36325
1151,31061
1152,16045
1153,39176
1154,47270
1155,49273
1156,23101
1157,18175
1158,20783
1159,39331
1160,40027
1161,31393
1162,47771
1163,27563
1164,24650
1165,12993
1166,42112
1167,43133
1168,44104
1169,31005
1170,38256
1171,25620
1172,20492
1173,10658
1174,44388
1175,36567
1176,25317
1177,49737
1178,16835
1179,25767
1180,39367
1181,47740
1182,44425
1183,30107
1184,49017
1185,35784
1186,25914
1187,13737
1188,24645
1189,20076
1190,15895
1191,20527
1192,42339
1193,45366
1194,34780
1195,37150
1196,31959
1197,14521
1198,40255
1199,33445
1200,41250
1201,41572
1202,31554
1203,15831
1204,17131
1205,29336
1206,39036
1207,38241
1208,27200
1209,14929
1210,36613
1211,44685
1212,35499
1213,43638
1214,25756
1215,42738
1216,34815
1217,42620
1218,25592
1219,49839
1220,25010
1221,46981
1222,48940
1223,14625
1224,37619
1225,33839
1226,26636
1227,12751
1228,32676
1229,42172
1230,11211
1231,27371
1232,20735
1233,43307
1234,38748
1235,40608
1236,40424
1237,23097
1238,49447
1239,46353
1240,26698
1241,14157
1242,23442
1243,24661
1244,24185
1245,49787
1246,32418
1247,44861
1248,37832
1249,44295
1250,37314
1251,38710
1252,17299
1253,44565
1254,34261
1255,17258
1256,37311
1257,10111
1258,18255
1259,36539
1260,38294
1261,42957
1262,13663
1263,25170
1264,34835
1265,27065
1266,47086
1267,35279
1268,41086
1269,21462
1270,10177
1271,12555
1272,28883
1273,42277
1274,46685
1275,14571
1276,49903
1277,37834
1278,10325
1279,23483
1280,20215
1281,26006
1282,46541
1283,34824
1284,12856
1285,27353
1286,15371
1287,33123
1288,16220
1289,48242
1290,21121
1291,31100
1292,19318
1293,16149
1294,49566
1295,46119
1296,48134
1297,37101
1298,49821
1299,37851
1300,28488
1301,23266
1302,25171
1303,26151
1304,46102
1305,12403
1306,40878
1307,24963
1308,32577
1309,30961
1310,18699
1311,15345
1312,45999
1313,17660
1314,26818
1315,11952
1316,13336
1317,39532
1318,18418
1319,44001
1320,14272
1321,49323
1322,33871
1323,39976
1324,16951
1325,22921
1326,28713
1327,44269
1328,16505
1329,18782
1330,45095
1331,31245
1332,33955
1333,36991
1334,25399
1335,20963
1336,47029
1337,27728
1338,49027
1339,49441
1340,47695
1341,11457
1342,31688
1343,38833
1344,34264
1345,45251
1346,24056
1347,39840
1348,27664
1349,19370
1350,15164
1351,27587
1352,19731
1353,29353
1354,14006
1355,45556
1356,33444
1357,13868
1358,31012
1359,16352
1360,39358
1361,12625
1362,39133
1363,33600
1364,49991
1365,32775
1366,14148
1367,48592
1368,27654
1369,43548
1370,39591
1371,11213
1372,36870
1373,31734
1374,42322
1375,22552
1376,10170
1377,48332
1378,36379
1379,23604
1380,41047
1381,12688
1382,42680
1383,42694
1384,33357
1385,15424
1386,35561
1387,32268
1388,25181
1389,31149
1390,24222
1391,26731
1392,30764
1393,34268
1394,10464
1395,42334
1396,46989
1397,39624
1398,31076
1399,47195
1400,44391
1401,24090
1402,27402
1403,43750
1404,25533
1405,14257
1406,33683
1407,44434
1408,30382
1409,14327
1410,11737
1411,46206
1412,11566
1413,17721
1414,33630
1415,31330
1416,35112
1417,29260
1418,48894
1419,43305
1420,47275
1421,21262
1422,23580
1423,15469
1424,41175
1425,34187
1426,34687
1427,10111
1428,33195
1429,14655
1430,35586
1431,37536
1432,31245
1433,35187
1434,22428
1435,44978
1436,19325
1437,17668
1438,40474
1439,44625
1440,28077
1441,13452
1442,46197
1443,11908
1444,44024
1445,42182
1446,38551
1447,11291
1448,48696
1449,32696
1450,24742
1451,14959
1452,42960
1453,28874
1454,22821
1455,20228
1456,27715
1457,30716
1458,22599
1459,23015
1460,11457
1461,20694
1462,36097
1463,34071
1464,33631
1465,11025
1466,42908
1467,36665
1468,41809
1469,19804
1470,13548
1471,10349
1472,28781
1473,49582
1474,22309
1475,29118
1476,36988
1477,11717
1478,13430
1479,10891
1480,13109
1481,30356
1482,49045
1483,48531
1484,27273
1485,13654
1486,10127
1487,46414
1488,26899
1489,10855
1490,23576
1491,46158
1492,47016
1493,39252
1494,23662
1495,39699
1496,10194
1497,13455
1498,19726
1499,44602
1500,42955
1501,45554
1502,42486
1503,34270
1504,11857
1505,40072
1506,37280
1507,12213
1508,14396
1509,39391
1510,46624
1511,19256
1512,24287
1513,48665
1514,19198
1515,20286
1516,30582
1517,35278
1518,10536
1519,30521
1520,16832
1521,39577
1522,23841
1523,17792
1524,48323
1525,14562
1526,33817
1527,32392
1528,12912
1529,26339
1530,39859
1531,30838
1532,30215
1533,22563
1534,15542
1535,42539
1536,39873
1537,24822
1538,24673
1539,17089
1540,13760
1541,34310
1542,40846
1543,49439
1544,31877
1545,20302
1546,31920
1547,22214
1548,35358
1549,43584
1550,16845
1551,21668
1552,28088
1553,33312
1554,43638
1555,46406
1556,48191
1557,20503
1558,39439
1559,21886
1560,16100
1561,11462
1562,27876
1563,34329
1564,38163
1565,16572
1566,45045
1567,42006
1568,15329
1569,16047
1570,12616
1571,38470
1572,12557
1573,25182
1574,22941
1575,21807
1576,42216
1577,40893
1578,28247
1579,44227
1580,28267
1581,11723
1582,19641
1583,14211
1584,37853
1585,30682
1586,44797
1587,18262
1588,44474
1589,23077
1590,49032
1591,28848
1592,23749
1593,10275
1594,39619
1595,44322
1596,18592
1597,26974
1598,38340
1599,17695
1600,30855
1601,49755
1602,44634
1603,26750
1604,13672
1605,13815
1606,17586
1607,13866
1608,46882
1609,26131
1610,17783
1611,48445
1612,26567
1613,28891
1614,37854
1615,37514
1616,32480
1617,47574
1618,24569
1619,27112
1620,21164
1621,47891
1622,39677
1623,49285
1624,40269
1625,45683
1626,15405
1627,27198
1628,30827
1629,15673
1630,33248
1631,18511
1632,22965
1633,33703
1634,10728
1635,49433
1636,41821
1637,17473
1638,17646
1639,43684
1640,45853
1641,11111
1642,24942
1643,19737
1644,24873
1645,26577
1646,33455
1647,30334
1648,28347
1649,44121
1650,30784
1651,38201
1652,34826
1653,41299
1654,24130
1655,20153
1656,45888
1657,17710
1658,25204
1659,17488
1660,21503
1661,25216
1662,31142
1663,22666
1664,37566
1665,36677
1666,39357
1667,30469
1668,13580
1669,39640
1670,45537
1671,33189
1672,21048
1673,45302
1674,45962
1675,23077
1676,40252
1677,26757
1678,41860
1679,19084
1680,25020
1681,47156
1682,31789
1683,27222
1684,20438
1685,47938
1686,48360
1687,26926
1688,49984
1689,28070
1690,32708
1691,36920
1692,26341
1693,44465
1694,31258
1695,20383
1696,28226
1697,11210
1698,11542
1699,46876
1700,18462
1701,37199
1702,40219
1703,22785
1704,48830
1705,45929
1706,44799
1707,22751
1708,17165
1709,41995
1710,27166
1711,39518
1712,32564
1713,25411
1714,42610
1715,24643
1716,44433
1717,22375
1718,10071
1719,24387
1720,28914
1721,27706
1722,17442
1723,45462
1724,34627
1725,24720
1726,41767
1727,30077
1728,49400
1729,10140
1730,11828
1731,14626
1732,37384
1733,32867
1734,43292
1735,14666
1736,20883
1737,33948
1738,16786
1739,29127
1740,48915
1741,21689
1742,38865
1743,11411
1744,37257
1745,47422
1746,42950
1747,26030
1748,22383
1749,40386
1750,45952
1751,15650
1752,48030
1753,36515
1754,40828
1755,12116
1756,17541
1757,19213
1758,38561
1759,20405
1760,20170
1761,38360
1762,11368
1763,10372
1764,29356
1765,48335
1766,40723
1767,24329
1768,34252
1769,31448
1770,46870
1771,14585
1772,33160
1773,42722
1774,39751
1775,37255
1776,38939
1777,43019
1778,49568
1779,46235
1780,42820
1781,21692
1782,26931
1783,12643
1784,22943
1785,27141
1786,18233
1787,28441
1788,14723
1789,33359
1790,45339
1791,21708
1792,40777
1793,16066
1794,13394
1795,38647
1796,29964
1797,29008
1798,24700
1799,14541
1800,28002
1801,39999
1802,42228
1803,15789
1804,24705
1805,32242
1806,11699
1807,42174
1808,25258
1809,31273
1810,27341
1811,23615
1812,33259
1813,31901
1814,32507
1815,18929
1816,15042
1817,33430
1818,39627
1819,18790
1820,29876
1821,17337
1822,28984
1823,37325
1824,17987
1825,45280
1826,29340
1827,15006
1828,16757
1829,18922
1830,24809
1831,13726
1832,31856
1833,47987
1834,44780
1835,27493
1836,26977
1837,32086
1838,19257
1839,26228
1840,24457
1841,33913
1842,30122
1843,12560
1844,21099
1845,35506
1846,33354
1847,43842
1848,21730
1849,38420
1850,15248
1851,27058
1852,42336
1853,44205
1854,18868
1855,32626
1856,12107
1857,32627
1858,14208
1859,14632
1860,29793
1861,22978
1862,42791
1863,31117
1864,44427
1865,38852
1866,11662
1867,42789
1868,31339
1869,29047
1870,17911
1871,49715
1872,46304
1873,17009
1874,11351
1875,48946
1876,42271
1877,46793
1878,26754
1879,26121
1880,22340
1881,23574
1882,39452
1883,24143
1884,48690
1885,45634
1886,30766
1887,44971
1888,40095
1889,27769
1890,45240
1891,37703
1892,18069
1893,49187
1894,12660
1895,37389
1896,32283
1897,47433
1898,25454
1899,35262
1900,19576
1901,24698
1902,30056
1903,19693
1904,24324
1905,45234
1906,23646
1907,44039
1908,31016
1909,49579
1910,28095
1911,48951
1912,19696
1913,47780
1914,15593
1915,34803
1916,18646
1917,27580
1918,40491
1919,19514
1920,18102
1921,14875
1922,21579
1923,23045
1924,35403
1925,31823
1926,33579
1927,18273
1928,14620
1929,18524
1930,41229
1931,41207
1932,33747
1933,45577
1934,32930
1935,28156
1936,33459
1937,26011
1938,21142
1939,48719
1940,35011
1941,25398
1942,41970
1943,14263
1944,36918
1945,22981
1946,45910
1947,24289
1948,35956
1949,14527
1950,11855
1951,31836
1952,21780
1953,17356
1954,42111
1955,37568
1956,27266
1957,34970
1958,11281
1959,46771
1960,31436
1961,41118
1962,25345
1963,30405
1964,40174
1965,42235
1966,29334
1967,13664
1968,25156
1969,36651
1970,33052
1971,41923
1972,44795
1973,21644
1974,37322
1975,18444
1976,42416
1977,45738
1978,32766
1979,28523
1980,21305
1981,20298
1982,25827
1983,34949
1984,17778
1985,10758
1986,23318
1987,12263
1988,20672
1989,26512
1990,27210
1991,33309
1992,14593
1993,17849
1994,29508
1995,49227
1996,16838
1997,21195
1998,47492
1999,21684
2000,26376
